:START_ID,:END_ID,relation,:TYPE
21620,10516,导演,导演
20401,10517,导演,导演
21267,10518,导演,导演
21022,10519,导演,导演
20578,10520,导演,导演
21206,10521,导演,导演
21657,10522,导演,导演
21769,10523,导演,导演
20741,10523,导演,导演
20509,10523,导演,导演
20665,10523,导演,导演
20715,10523,导演,导演
20348,10524,导演,导演
20494,10525,导演,导演
20737,10526,导演,导演
20167,10526,导演,导演
21310,10527,导演,导演
21591,10528,导演,导演
21145,10529,导演,导演
21439,10530,导演,导演
21542,10531,导演,导演
20961,10532,导演,导演
20930,10533,导演,导演
20785,10534,导演,导演
21445,10534,导演,导演
20410,10534,导演,导演
20712,10534,导演,导演
21635,10535,导演,导演
20840,10536,导演,导演
20720,10537,导演,导演
20390,10538,导演,导演
20692,10539,导演,导演
21401,10540,导演,导演
20754,10541,导演,导演
20069,10542,导演,导演
21585,10543,导演,导演
21648,10544,导演,导演
20887,10545,导演,导演
20477,10546,导演,导演
20866,10547,导演,导演
21124,10548,导演,导演
21316,10549,导演,导演
20198,10550,导演,导演
21662,10551,导演,导演
21088,10552,导演,导演
20574,10553,导演,导演
20973,10554,导演,导演
21728,10555,导演,导演
20348,10556,导演,导演
21291,10557,导演,导演
20039,10558,导演,导演
21711,10560,导演,导演
21512,10561,导演,导演
20139,10562,导演,导演
20490,10563,导演,导演
21662,10564,导演,导演
21145,10565,导演,导演
20430,10566,导演,导演
20913,10567,导演,导演
20912,10568,导演,导演
20544,10569,导演,导演
20484,10570,导演,导演
20556,10571,导演,导演
20208,10572,导演,导演
21046,10573,导演,导演
21648,10574,导演,导演
20980,10575,导演,导演
21480,10576,导演,导演
21138,10576,导演,导演
21619,10577,导演,导演
20980,10578,导演,导演
20270,10579,导演,导演
20746,10580,导演,导演
21728,10581,导演,导演
20270,10582,导演,导演
21471,10583,导演,导演
20455,10584,导演,导演
20170,10584,导演,导演
21314,10585,导演,导演
21558,10586,导演,导演
20272,10587,导演,导演
20038,10588,导演,导演
20574,10589,导演,导演
21555,10589,导演,导演
20001,10590,导演,导演
20957,10591,导演,导演
20344,10592,导演,导演
20968,10593,导演,导演
21383,10594,导演,导演
20652,10595,导演,导演
20443,10596,导演,导演
21356,10597,导演,导演
20199,10598,导演,导演
20559,10599,导演,导演
20271,10600,导演,导演
20806,10601,导演,导演
21736,10602,导演,导演
21740,10603,导演,导演
21779,10604,导演,导演
21444,10605,导演,导演
20037,10606,导演,导演
21399,10607,导演,导演
21541,10608,导演,导演
20664,10609,导演,导演
21489,10610,导演,导演
20491,10611,导演,导演
21636,10612,导演,导演
20018,10613,导演,导演
20398,10614,导演,导演
20863,10615,导演,导演
21330,10616,导演,导演
21465,10617,导演,导演
21447,10618,导演,导演
21734,10619,导演,导演
