:START_ID,:END_ID,relation,:TYPE
10486,30002,类型,类型
10487,30024,类型,类型
10487,30018,类型,类型
10487,30029,类型,类型
10488,30002,类型,类型
10488,30016,类型,类型
10489,30002,类型,类型
10489,30006,类型,类型
10489,30012,类型,类型
10490,30002,类型,类型
10491,30002,类型,类型
10492,30002,类型,类型
10492,30016,类型,类型
10492,30014,类型,类型
10493,30002,类型,类型
10493,30026,类型,类型
10493,30029,类型,类型
10494,30002,类型,类型
10494,30007,类型,类型
10494,30004,类型,类型
10494,30028,类型,类型
10495,30016,类型,类型
10495,30026,类型,类型
10496,30002,类型,类型
10496,30006,类型,类型
10496,30027,类型,类型
10497,30002,类型,类型
10498,30002,类型,类型
10498,30026,类型,类型
10498,30015,类型,类型
10498,30007,类型,类型
10499,30026,类型,类型
10500,30002,类型,类型
10500,30006,类型,类型
10501,30002,类型,类型
10501,30016,类型,类型
10501,30004,类型,类型
10502,30026,类型,类型
10502,30008,类型,类型
10503,30002,类型,类型
10503,30006,类型,类型
10504,30002,类型,类型
10504,30006,类型,类型
10504,30009,类型,类型
10504,30022,类型,类型
10505,30002,类型,类型
10505,30016,类型,类型
10506,30018,类型,类型
10506,30026,类型,类型
10507,30002,类型,类型
10507,30016,类型,类型
10509,30002,类型,类型
10509,30004,类型,类型
10511,30002,类型,类型
10511,30006,类型,类型
10511,30021,类型,类型
10512,30002,类型,类型
10512,30015,类型,类型
10513,30002,类型,类型
10513,30006,类型,类型
10514,30002,类型,类型
10514,30006,类型,类型
10514,30004,类型,类型
10515,30016,类型,类型
10515,30006,类型,类型
10515,30012,类型,类型
10516,30016,类型,类型
10516,30004,类型,类型
10517,30002,类型,类型
10517,30007,类型,类型
10518,30026,类型,类型
10519,30002,类型,类型
10520,30002,类型,类型
10520,30024,类型,类型
10520,30021,类型,类型
10520,30010,类型,类型
10521,30002,类型,类型
10522,30002,类型,类型
10522,30006,类型,类型
10522,30015,类型,类型
10523,30002,类型,类型
10523,30006,类型,类型
10523,30029,类型,类型
10524,30002,类型,类型
10524,30016,类型,类型
10524,30006,类型,类型
10525,30006,类型,类型
10526,30026,类型,类型
10527,30015,类型,类型
10527,30013,类型,类型
10527,30004,类型,类型
10528,30002,类型,类型
10529,30002,类型,类型
10530,30002,类型,类型
10530,30016,类型,类型
10530,30014,类型,类型
10530,30008,类型,类型
